ea4cf8c3103c9b1c8ed0e44f4ef73c1d4c1dcae98c5b4850c2677d7ccdc68288,www.jewell.idm.oclc.org,true,,149602,176894,156564,138347,140302,138924,139472,139398,139451,139431
bdfddc711b78bc116421d7e13226ef1604e1b91a911e7664f217dae96a5d61cb,www.mmc.idm.oclc.org,true,,161551,742126,154364,167109,147042,145316,144926,144012,148071,146219
1ba5859e463aff1c76a7a972e2764b0e87d065e1151338005871cf33cd5dd7e5,www.scheldekwartier.nl,true,,157839,137958,134336,139174,400073,140127,139785,139639,140915,139813
978c467e7e98667c7720505e99dbb791028719e22ba49ccf590803e1b790fee0,www.fosl4-2.fna.fbcdn.net,false,false,140555,128886,128193,128519,128213,128178,128969,128074,395961,131733
76f2020c735388e6c340d9b918b2bd04bf437b13121cf6225242c435205be658,www.fscl11-2.fna.fbcdn.net,false,false,131155,130372,130744,129541,130635,129084,130243,130337,129769,130144
95af92a41d4ccb8b47c03f93c7e0ef24c9cc33eb97713e84b89a0571bb6280b6,www.fbom19-2.fna.fbcdn.net,false,false,144175,131079,130247,393127,131824,132241,130541,131125,130281,130306
05918c3172294c98c5d0947ca6af3a0c68c521e5ff430c62142778166cc57a31,www.ftgd1-1.fna.fbcdn.net,false,false,145972,130394,131107,130011,131572,131006,130461,131543,389252,132629
6811692b4971d4a12902c291317c24b71fb19d640db20048d2c97144d2dfb5ea,www.fada1-1.fna.fbcdn.net,false,false,165598,130297,131455,131952,130849,132862,130784,131240,140948,137319
f81371ea9ea34c849ff3a71f8713b8558314c4dac9a460167ec8c7031a2a4354,banner.nicholls.edu,true,,176640,171937,137590,385097,136165,138998,137130,137821,135924,136609
2f231892dbbf6c7386aa96c83cb6d59a37e8913152ab056d6290e2419a63a808,kb-rechtskompetenz.de,true,,189074,133232,133302,137481,135263,134175,135053,389024,137890,135199
94ecd3642ff2ba3c5fd6c9893e670398d33d21ead79418cca8bf2d392874d301,leboutique.com,true,,173611,139917,142254,140439,143191,142234,141839,143234,142874,142949
1a9960f1683c20b1d23d34ded206921dded0ae50dcfe0ae71656b9a1d520afd6,hvparent.com,true,,142016,389900,137086,136430,135025,138137,137276,136319,136522,134280
139bebb3bede560b5979163b6189ccf9cf5afc4df059bbbf7b945c806f686b88,www.corahealth.com,true,,152223,150256,150578,150111,410781,152535,153564,152776,152452,152143
f2878d6826302d4d55a666456be1bd7a95ddc119e00ba4abbfb1db077a2e2ae1,www.brookdale.com,false,false,146436,141951,140216,141651,139871,141223,403819,141857,142125,141079
287fc9c02a47bdbe8b11c3d4f6987027758ca9b50d9feb301a515aea74d8ae1f,bledina.com,true,,146398,148636,146662,146778,147700,148621,148154,148749,147982,403772
9e39db212e8d5dd6bd958a656c744acd54f16792f546ee1831a4cdfc68c66a1d,www.priorpremium.by,true,,180924,156019,134739,138860,137100,139137,138280,138010,137351,137346
c19ad8a649ec89f3bced75844cb5ad34bac85752a008d1262225f30d0c70797f,ieasyviewer.biz,true,,148803,142274,405208,145872,144219,143470,143086,144275,143209,149394
2e9f1e959f68850cc92136b43d269d2129914d13adedb7e104ce49b7d64af195,ike.ciostage.accenture.com,true,,156033,153429,155251,154229,155400,409343,152521,153906,153510,155338
3b39953d4ec8d1769222f9c35e54ef6d60e80f3386fd1bb1f63b3586a4037731,connx.nhp.com.au,true,,154788,148934,148175,151226,148707,148584,146799,411666,151346,150471
17d1a27ae89c0f82fc0ba77822c001aa53c3f5eb912c9ef673bfc4c8a1c1796d,rad.uat1.macquarie.com.au,true,,148830,136435,138580,139226,138005,139509,138840,137896,137757,393652
fa87298c6a6d4622c4d3432729414f22795f744ff0c635871b1aae3f6057d905,secure02.stage.lithium.com,true,,199577,186349,185050,210321,175719,174538,175747,433282,180916,178789
362bae0a3d4d5ed4785ac45d641abbd8f74c04f7aad1359ee4c8df16379e298b,www.proplan.no,true,,151175,136922,139921,137407,138538,135973,138980,137013,399707,142090
782aaf99b4d7e44736776aec61b0d1358cdf5b3ad2321d33966d79d7c1a9f279,mail.congress-union-celle.de,true,,139358,138391,136959,137809,136802,137847,136752,138249,135176,137921
dcc809125316b7f6fdf4a7d764743cd7b0134ebc0b212c1cb8ddb2e82976aa5a,sip.barloworld-equipment.com,false,false,150268,130906,131525,397071,133820,132537,132473,131999,131753,132373
a709a6e1397aa701f695ddb78d59f2af5384719f30523aba17cd5b6ec12d5e2d,mediasite.phsa.ca,true,,144853,141145,160320,146425,148226,144864,148363,399288,148577,149080
596b8aff74abbc7c622850b567d6602363ceb2c61a481d181614a1a3890db19c,uat-neo.network.ae,false,false,225084,182151,182811,182320,442046,182655,182058,183484,182613,188097
d21b30dc0cd31094ca9370981cccc1bd7a8f77251704b1f773ce30fa2081b68a,testb9eisap1.nnmc.edu,true,,154943,408840,152698,151778,151647,152005,151945,152087,151871,151856
fea521ebf1fe08d57c1cf21f484a9ed7d88acd3438f68db6bac2a1255a4ee0b3,mail.rpc-celle.de,true,,141134,135681,138284,387216,137351,138503,135658,137964,137790,138239
af5fb2bf2f2742cee361d294798c77346dbc5d269a726a4b35dcf2078d4b1611,deviceservices-external-maint.apple.com,false,false,142427,126835,125545,126707,125909,126368,125509,385917,127454,128957
87b15790bf68976707d49918e5f612598f7a4268773edab1d793263284f0f0d8,helios.glenport.pl,true,,155260,137347,134731,137211,136615,135946,137476,133801,135371,135625
8cb3c0553af224f64780c129c2c84a4594cb8d78730b0fee5322ad97a2bcb629,www.rosafolheados.com.br,false,false,111464,353908,101117,100052,100419,100913,99600,99347,101219,100109
e166098c814b4c0f3bbe9906936560c169d2884227c9f7ffb997efa97fb2009b,sicinfo.net.br,false,false,128551,117260,98556,98091,99439,98991,99432,350471,99026,100043
9504697ce40743d347c600dca009580cc14eb30b494c64dab606fc4e3e5fd9f0,phbdelima.com.br,false,false,123286,102559,103530,101975,101877,102426,103261,101830,102442,102939
bb0f8ab54103d6c369d340ba669a596ca198255b0eb7f1fde0683365aebde8c7,oldschoolmotors.com.br,false,false,140975,389244,125713,125571,124577,125606,126118,127073,125205,125003
936b9ef67590e594a1fb82fc36997d1bb99a7fccb9d58bba766150b987ad36f8,natanabreu.com.br,false,false,177860,381893,125518,124399,124824,124347,124198,124221,125025,124953
9f9b7eecbbc7fda4b7394d856d9d5dbdb95c84505700b2d3cddc3e41d0e316d6,mycbd.com.br,false,false,108625,102905,352790,103992,103774,102823,101691,101438,103275,102139
971b51f1883b0b9ba6f9541cf5d09a0e99be0cb8324451027b377acd3d7591f3,www.zabbix.moneyman.com.br,false,false,102604,100183,99654,99900,100166,100638,99096,361345,101190,100494
47c10cb73544287478c217bdfe8ae751a68bc9de22ccd55fca9d655ddc36af54,meninodomarketing.com.br,false,false,147037,106988,127510,106056,105875,106280,105831,106644,105421,107161
c617a6972b7ce0267e480552bd9d3221695e1e45a7f08d816b8259eb328faff3,minha-luizinhas.com.br,false,false,97076,355708,100819,99401,99662,98510,99029,98888,99232,99312
3fd3338bd8fa1ee10b59fbb665a87de01ad357fd3388fdb7fe0ce9053abd3186,laeletronica.com.br,false,false,138289,118607,116141,117743,374602,122195,121559,121980,122663,120847
60a55b087e0b91c03f32f4253eb703182cb3535b1b1c3db27231a89f21d4ef71,innovatiosuporte.com.br,false,false,103771,99638,98870,99078,99298,100105,98992,102462,363805,103039
ec98dfbbabbfd56e9604bd2708336e5f93244e2e0c39904a94c4e2dc15804b72,impermavi.com.br,false,false,106445,106110,103948,103813,104452,104058,103780,103881,103632,102936
